start|end|text
5429.77|5433.83|He wasn't much of an operator, I found that out.
5433.85|5434.69|When we got that -
5435.84|5443.1|Oh yeah, in the meantime, this fellow that I took the plant over from had gone up to Dauphin, Manitoba.
5443.86|5446.36|He got a job running a steam plant up there.
5446.39|5451.73|While he was there, he found out there was a little town, Winnipegosis Manitoba that needed a power plant.
5452.52|5459.41|And he right away makes a deal with them to put in power, and he didn't have any money.
5459.89|5461.09|So he comes hollering to me.
5461.33|5463.23|He said, "Can you help me out?"
5463.25|5464.19|He said, "I'm in trouble.
5464.21|5466.48|I have a franchise here, that can't fulfill it."
5467.04|5468.72|Well, hell, I didn't have any money.
5468.76|5478.73|So I phoned down to the super - not the super - the general manager of the Dominion Electric, told him the story, and "Oh," he said, "Well, we'll pull him out."
5479.86|5481.5|So they go up and take a look at it.
5481.56|5484.95|They take over the franchise.
5484.97|5488.03|And then they said, "We're going to put you up there.
5488.05|5490.76|There's no wiring in the town.
5490.8|5492.44|There isn't a power of any kind in the town.
5492.46|5497.29|There's about 120 places to wire up and put you up there to wire up the town."
5497.31|5499.35|Not to build the power lines.
5499.37|5502.18|This son-in-law deal, he was going to build the power lines.
5502.68|5504.74|But I was going to wire the buildings.
5504.76|5506.1|So I went up there in June.
5507.33|5510.34|And my brother Mac followed me up in about two weeks.
5510.35|5513.6|Everything was closed down in Tompkins.
5513.62|5517.95|And they were moving that plant up to Winnipegosis.
5517.97|5519.57|Well, I had nothing to do with the plant.
5519.59|5521.77|All I did was wire the stores and houses.
5522.98|5527.36|My brother Mac and I worked up there. In the month of September,
5527.66|5531.05|they needed me down at Estevan for a month.
5531.07|5534.53|My brother, Mac had a helper and kept wiring.
5534.55|5540.64|I went down to Estevan for distribution, the mines and everything, for a month.
5541.0|5553.35|While that guy went out and looked over another job, he was going into a different field, and the guy that's the operator down there.
5553.37|5556.9|So then I come back up to Winnipegosis, and I wound up there on Armistice Day.
5557.41|5560.62|And I walked out of the - out of there with everything cut and dried.
5561.42|5572.8|I had a little box full of material left, and I sent it back to the wholesaler at Winnipeg, and they paid me back 75% on the dollar, what it was worth.
5572.82|5586.04|I walked out with $1,200 in my pocket after living all summer and buying a second-handed V8 Ford, which turned out to be a kind of a lemon after a while.
5586.66|5594.57|Well, when I went back to Estevan, I was back to Estevan by the end of, well, the middle of November.
5594.61|5610.55|Then I took over the distribution, operating, servicing all the mines and the town of Estevan.
5610.67|5612.23|That was in the fall of '37.
5612.7|5621.23|In the spring of '38, I went out and relieved out at Gravelbourg in Lafleche while they changed operators out there.
5621.25|5629.6|And in the fall of '38, I was sent out to Shaunavon and Gravelbourg to calibrate meters.
5632.61|5637.6|Ohy, I got about two weeks on that and then come back to Estevan again.
5637.62|5640.88|And then I kept on working in Estevan until
5641.89|5642.73|I was married.
5643.15|5646.86|Oh, yeah, the war broke out in the fall of '39.
5646.88|5653.97|And they were building an airport in Estevan, around '42, and ... one hell of a place to work.
5657.71|5659.92|And I worked there '38, '39.
5660.6|5662.1|Fall of '40, we were married.
5663.46|5671.61|And there's '41, '42, '43, '44, on call, 24 hours a day, 30 days a month.
5672.77|5677.66|But when I got holidays - I don't think I took holidays off.
5677.68|5680.59|You know, maybe take off the out day to go hunting.
5680.6|5681.47|And that was all.
5682.97|5691.98|And then in - to get back to the story again, by this time, Dominion Electric were getting pretty big up in the Peace River country.
5692.02|5694.99|The superintendent was spending a lot of time up there.
5695.01|5699.15|So I pretty well had charge of everything in Estevan - distribution.
5699.67|5706.14|And they blew up a big generator down at the power plant.
5706.16|5707.44|And they tore it all apart.
5708.08|5713.77|Got it opened up so you could see what had burned out on the wiring end of it.
5713.79|5725.07|And Schlosser, the general manager, he didn't know how to put that into words to send a telegram to New York to tell them what had happened and what was necessary.
5725.09|5727.23|So he asked me to go down and take a look at it.
5728.66|5736.35|And then we went back up to the office and drafted a telegram to New York to tell them what was involved in that.
5736.38|5739.46|It was going to be a lengthy lay - shutdown.
5741.04|5756.39|And then after we had sent the telegram, this was about 9 o'clock at night, we were sitting in the office, and I said, "I see where the Power Corporation, or the Power Commission at that time, are advertising for a bunch of line they're going to build.
5756.41|5757.39|In fact, they're building
5758.16|5768.87|tearing down airport lines at Midale and Halbrite, all in through there, and building up into power lines in those small towns."
5768.89|5772.14|I said, "I got a damn good notion to bid on that."
5772.16|5776.98|I said, "I know how to build power lines if anybody does."
5777.0|5778.06|He said, "Why don't you?"
5778.36|5780.77|He said, "I'll give you a leave of absence.
5780.91|5784.15|If you don't get any work", he said, "you can come back to work with me."
5784.86|5801.99|Well, I went and looked the jobs over, came into Regina, ...
5797.2|5797.93|Contracts.
5800|5805.03|And, two days later they were opened.
5805.05|5814.22|There were four bidders, and they were all older men that had been contracting power lines when the Depression came. It was at
5814.37|5816.37|'28, '29, and '30.
5818.36|5827.31|And now, 15 years later, they're still sitting there with all their tools and equipment, and nothing had happened for 15 years, you might say.
5828.83|5831.49|And these guys were all in there, bidding, and I'm in their bidding.
5831.55|5832.39|I'm the kid bidder.
5832.91|5836.46|These fellas are all 15, 20 years older than I am.
5838.08|5842.72|Well, they opened up the tenders, and it was one of the most amazing things that you ever saw.
5844.1|5873.32|The tenders ranged - now this is in 1945 dollars. You can multiply that by five for today. The first tender opened up, $11,000; the next one, $11,500; the next one, $11,075, and then mine was the last one, $10,050. Well here I was just
5873.72|5875.08|right in the ballpark.
5876.66|5882.17|Those guys, I'll bet you any money that they went to that graves thinking that I had an inside tip-off.
5883.35|5888.6|But the amazing part of it was that we all bid it in such close range, and it was really a complicated job.
5888.62|5897.52|You had to take up thousands and thousands of feet of underground cable that was buried two feet under the ground, and you were supposed to take it up without damaging it,
5898.09|5927.17|and, tearing down all these old power lines, and there's telephones and power and everything mixed up. And then, using that same material or what was usable, build a power line - well in one case, from Macoun to Halbrite. And we were all bidding that close. It was almost impossible to think that four men could sit down individually and come up within a thousand dollars from top to bottom. Anyway,
5928.65|5929.43|away I go.
5930.47|5935.56|Then a little later, they bid on a line from Stoughton to Estevan.
5935.58|5940.76|This was the first high voltage, suspension-type line in the province.
5940.78|5942.63|None of us had ever bid on it.
5942.65|5949.82|And only the one guy, that was this son-in-law, again, as I referred to him to,
5949.84|5951.96|and myself was the only two bidders.
5951.98|5955.58|And he bid $600 a mile, and I bid $550.
5956.43|5962.52|Today, you pay about $3,000 a mile for that same kind of a line.
5962.54|5963.46|Anyway, I got it.
5963.8|5966.36|Now I'm in business.
5966.38|5969.97|That line wasn't to be started until the next year.
5971.43|5971.91|Well, I worked -
5972.39|5976.76|I tore down the airports, and I got the line going from Halbrite to Midale,
5977.89|5980.43|and then part of it to Macoun.
5980.45|5982.92|Well, then again, I started hiring.
5984.08|5986.22|I was paying another guy to wire,
5986.82|5989.41|and I kept him going all winter in Midale.
5989.43|5992.77|I went to Estevan and really didn't do much of anything.
5992.79|5995.8|Sort of laid around all winter,
5995.82|5998.74|and getting ready for the next spring.
5998.76|6004.35|And then the next spring is when I had to wrestle some equipment and get going on my own.
6004.37|6006.83|That fall, I hired -
6008.15|6012.09|No, I went and I bought a half-ton truck. Thats ... Bought an old
6014.46|6021.27|half-ton six, seven years old, and had been on a cream route. Pretty well done in, but it served my purpose.
6021.29|6026.07|When I need the heavier truck, I rent it. Rented a man with a truck.
6026.09|6034.05|So then I - oh yeah, that fall, that's right, there's some army trucks came for sale up in Regina.
